country,death_cause,metric_name,year,val
Global,Drug use,Percent,1991,0.005352515
Global,High systolic blood pressure,Percent,1991,0.146072331
Global,Dietary risks,Percent,1991,0.116158149
Global,Occupational risks,Percent,1991,0.02440342
Global,Unsafe water source,Rate,1991,45.11424265
Global,Air pollution,Rate,1991,119.7222466
Global,Lead exposure,Rate,1991,9.988437012
Global,Smoking,Rate,1991,109.8884102
Global,Alcohol use,Rate,1991,30.85142698
Global,Drug use,Rate,1991,4.646613829
Global,High systolic blood pressure,Rate,1991,126.799973
Global,Dietary risks,Rate,1991,100.831266
Global,Occupational risks,Rate,1991,21.18470243
Malaysia,Unsafe water source,Number,1992,661.4436886
Malaysia,Air pollution,Number,1992,7428.676236
Malaysia,Lead exposure,Number,1992,589.220407
Malaysia,Smoking,Number,1992,12307.0194
Malaysia,Alcohol use,Number,1992,2273.02536
Malaysia,Drug use,Number,1992,410.7329975
Malaysia,High systolic blood pressure,Number,1992,17947.07801
Malaysia,Dietary risks,Number,1992,14467.7822
Malaysia,Occupational risks,Number,1992,2038.083117
Malaysia,Unsafe water source,Percent,1992,0.007778564
Malaysia,Air pollution,Percent,1992,0.087356797
Malaysia,Lead exposure,Percent,1992,0.006929617
Malaysia,Smoking,Percent,1992,0.144722161
Malaysia,Alcohol use,Percent,1992,0.02672928
Malaysia,Drug use,Percent,1992,0.004830157
Malaysia,High systolic blood pressure,Percent,1992,0.2110483
Malaysia,Dietary risks,Percent,1992,0.170136954
Malaysia,Occupational risks,Percent,1992,0.023966812
Malaysia,Unsafe water source,Rate,1992,3.519676033
Malaysia,Air pollution,Rate,1992,39.52949308
Malaysia,Lead exposure,Rate,1992,3.135361302
Malaysia,Smoking,Rate,1992,65.48814655
Malaysia,Alcohol use,Rate,1992,12.095229
Malaysia,Drug use,Rate,1992,2.185593592
Malaysia,High systolic blood pressure,Rate,1992,95.50004243
Malaysia,Dietary risks,Rate,1992,76.98600373
Malaysia,Occupational risks,Rate,1992,10.84505367
Japan,Unsafe water source,Number,1992,187.3454604
Japan,Air pollution,Number,1992,31852.29288
Japan,Lead exposure,Number,1992,3746.714346
Japan,Smoking,Number,1992,181645.8665
Japan,Alcohol use,Number,1992,46460.22816
Japan,Drug use,Number,1992,6779.091171
Japan,High systolic blood pressure,Number,1992,181876.9837
Japan,Dietary risks,Number,1992,125632.8883
Japan,Occupational risks,Number,1992,18397.56797
Japan,Unsafe water source,Percent,1992,0.000220015
Japan,Air pollution,Percent,1992,0.037407558
Japan,Lead exposure,Percent,1992,0.004399901
Japan,Smoking,Percent,1992,0.213325469
Japan,Alcohol use,Percent,1992,0.054563252
Japan,Drug use,Percent,1992,0.007961401
Japan,High systolic blood pressure,Percent,1992,0.213596393
Japan,Dietary risks,Percent,1992,0.14754255
Japan,Occupational risks,Percent,1992,0.021606306
Japan,Unsafe water source,Rate,1992,0.147941244
Japan,Air pollution,Rate,1992,25.15282627
Japan,Lead exposure,Rate,1992,2.958670993
Japan,Smoking,Rate,1992,143.4404405
Japan,Alcohol use,Rate,1992,36.68828651
Japan,Drug use,Rate,1992,5.35325049
Japan,High systolic blood pressure,Rate,1992,143.622947
Japan,Dietary risks,Rate,1992,99.20862605
Japan,Occupational risks,Rate,1992,14.5280226
China,Unsafe water source,Number,1992,63643.34368
China,Air pollution,Number,1992,1898568.268
China,Lead exposure,Number,1992,167839.9089
China,Smoking,Number,1992,1630882.658
China,Alcohol use,Number,1992,370263.3165
China,Drug use,Number,1992,98592.72131
China,High systolic blood pressure,Number,1992,1269084.181
China,Dietary risks,Number,1992,1153727.059
China,Occupational risks,Number,1992,432656.0452
China,Unsafe water source,Percent,1992,0.007566256
China,Air pollution,Percent,1992,0.225526372
China,Lead exposure,Percent,1992,0.019934362
China,Smoking,Percent,1992,0.193640408
China,Alcohol use,Percent,1992,0.043947249
China,Drug use,Percent,1992,0.011703822
China,High systolic blood pressure,Percent,1992,0.15073417
China,Dietary risks,Percent,1992,0.137013922
China,Occupational risks,Percent,1992,0.051377366
China,Unsafe water source,Rate,1992,5.248662408
China,Air pollution,Rate,1992,156.5748014
China,Lead exposure,Rate,1992,13.84174635
China,Smoking,Rate,1992,134.4987866
China,Alcohol use,Rate,1992,30.5355916
China,Drug use,Rate,1992,8.130935305
China,High systolic blood pressure,Rate,1992,104.6612898
China,Dietary risks,Rate,1992,95.14779538
China,Occupational risks,Rate,1992,35.68111587
Global,Unsafe water source,Number,1992,2425768.439
Global,Air pollution,Number,1992,6526571.917
Global,Lead exposure,Number,1992,555978.7886
Global,Smoking,Number,1992,6091137.165
Global,Alcohol use,Number,1992,1723426.27
Global,Drug use,Number,1992,269331.8041
Global,High systolic blood pressure,Number,1992,7023441.528
Global,Dietary risks,Number,1992,5569929.663
Global,Occupational risks,Number,1992,1164570.944
Global,Unsafe water source,Percent,1992,0.051052799
Global,Air pollution,Percent,1992,0.137348796
Global,Lead exposure,Percent,1992,0.011701653
Global,Smoking,Percent,1992,0.128200777
Global,Alcohol use,Percent,1992,0.036271417
Global,Drug use,Percent,1992,0.005668223
Global,High systolic blood pressure,Percent,1992,0.147825361
Global,Dietary risks,Percent,1992,0.117232161
Global,Occupational risks,Percent,1992,0.024510097
Global,Unsafe water source,Rate,1992,43.98888856
Global,Air pollution,Rate,1992,118.3528651
Global,Lead exposure,Rate,1992,10.0821202
Global,Smoking,Rate,1992,110.4566906
Global,Alcohol use,Rate,1992,31.2526146
Global,Drug use,Rate,1992,4.884063346
Global,High systolic blood pressure,Rate,1992,127.3630994
Global,Dietary risks,Rate,1992,101.005113
Global,Occupational risks,Rate,1992,21.11833127
Switzerland,Unsafe water source,Number,1992,2.575341269
Switzerland,Air pollution,Number,1992,3568.192616
Switzerland,Lead exposure,Number,1992,366.2022013
Switzerland,Smoking,Number,1992,11544.12069
Switzerland,Alcohol use,Number,1992,4158.01754
Switzerland,Drug use,Number,1992,590.3295159
Switzerland,High systolic blood pressure,Number,1992,12270.32225
Switzerland,Dietary risks,Number,1992,11194.2741
Switzerland,Occupational risks,Number,1992,1824.072341
Switzerland,Unsafe water source,Percent,1992,4.18E-05
Switzerland,Air pollution,Percent,1992,0.057969456
Switzerland,Lead exposure,Percent,1992,0.005949439
Switzerland,Smoking,Percent,1992,0.187548364
Switzerland,Alcohol use,Percent,1992,0.067551414
Switzerland,Drug use,Percent,1992,0.009590688
Switzerland,High systolic blood pressure,Percent,1992,0.19934579
Switzerland,Dietary risks,Percent,1992,0.181862895
Switzerland,Occupational risks,Percent,1992,0.029634579
Switzerland,Unsafe water source,Rate,1992,0.036960721
Switzerland,Air pollution,Rate,1992,51.20990048
Switzerland,Lead exposure,Rate,1992,5.255651895
Switzerland,Smoking,Rate,1992,165.6786321
Switzerland,Alcohol use,Rate,1992,59.67493557
Switzerland,Drug use,Rate,1992,8.472276869
Switzerland,High systolic blood pressure,Rate,1992,176.1009141
Switzerland,Dietary risks,Rate,1992,160.6577122
Switzerland,Occupational risks,Rate,1992,26.17867731
United States of America,Unsafe water source,Number,1991,91.18526525
United States of America,Air pollution,Number,1991,103090.2277
United States of America,Lead exposure,Number,1991,25042.49311
United States of America,Smoking,Number,1991,514215.2213
United States of America,Alcohol use,Number,1991,75761.1839
United States of America,Drug use,Number,1991,26246.21919
United States of America,High systolic blood pressure,Number,1991,501714.7943
United States of America,Dietary risks,Number,1991,399234.9447
United States of America,Occupational risks,Number,1991,56629.83441
United States of America,Unsafe water source,Percent,1991,4.24E-05
United States of America,Air pollution,Percent,1991,0.047884125
United States of America,Lead exposure,Percent,1991,0.011632053
United States of America,Smoking,Percent,1991,0.238848955
United States of America,Alcohol use,Percent,1991,0.035190511
United States of America,Drug use,Percent,1991,0.012191151
United States of America,High systolic blood pressure,Percent,1991,0.233042411
United States of America,Dietary risks,Percent,1991,0.185442497
United States of America,Occupational risks,Percent,1991,0.026304095
United States of America,Unsafe water source,Rate,1991,0.035562631
United States of America,Air pollution,Rate,1991,40.20561601
United States of America,Lead exposure,Rate,1991,9.76667609
United States of America,Smoking,Rate,1991,200.5460672
United States of America,Alcohol use,Rate,1991,29.54717568
United States of America,Drug use,Rate,1991,10.23613425
United States of America,High systolic blood pressure,Rate,1991,195.6708489
United States of America,Dietary risks,Rate,1991,155.7032829
United States of America,Occupational risks,Rate,1991,22.0858701
India,Unsafe water source,Number,1991,933268.464
India,Air pollution,Number,1991,1340608.021
India,Lead exposure,Number,1991,120052.1847
India,Smoking,Number,1991,662183.3181
India,Alcohol use,Number,1991,179349.4617
India,Drug use,Number,1991,31533.60853
India,High systolic blood pressure,Number,1991,665323.1513
India,Dietary risks,Number,1991,555905.7827
India,Occupational risks,Number,1991,185357.2331
India,Unsafe water source,Percent,1991,0.111421925
India,Air pollution,Percent,1991,0.160020387
India,Lead exposure,Percent,1991,0.014332424
India,Smoking,Percent,1991,0.079053063
India,Alcohol use,Percent,1991,0.021411356
India,Drug use,Percent,1991,0.003764621
India,High systolic blood pressure,Percent,1991,0.079429142
India,Dietary risks,Percent,1991,0.066369116
India,Occupational risks,Percent,1991,0.022128565
India,Unsafe water source,Rate,1991,107.0809496
India,Air pollution,Rate,1991,153.8180978
India,Lead exposure,Rate,1991,13.77449516
India,Smoking,Rate,1991,75.97730044
India,Alcohol use,Rate,1991,20.57812024
India,Drug use,Rate,1991,3.618089408
India,High systolic blood pressure,Rate,1991,76.33755726
India,Dietary risks,Rate,1991,63.78327498
India,Occupational risks,Rate,1991,21.26743728
United States of America,Unsafe water source,Number,1992,98.3369796
United States of America,Air pollution,Number,1992,102383.8849
United States of America,Lead exposure,Number,1992,24801.68266
United States of America,Smoking,Number,1992,511959.3916
United States of America,Alcohol use,Number,1992,75292.02568
United States of America,Drug use,Number,1992,27912.95261
United States of America,High systolic blood pressure,Number,1992,499454.4867
United States of America,Dietary risks,Number,1992,395965.4175
United States of America,Occupational risks,Number,1992,57144.45868
United States of America,Unsafe water source,Percent,1992,4.53E-05
United States of America,Air pollution,Percent,1992,0.047162054
United States of America,Lead exposure,Percent,1992,0.011424879
United States of America,Smoking,Percent,1992,0.235831887
United States of America,Alcohol use,Percent,1992,0.034683102
United States of America,Drug use,Percent,1992,0.012857954
United States of America,High systolic blood pressure,Percent,1992,0.230071135
United States of America,Dietary risks,Percent,1992,0.182400023
United States of America,Occupational risks,Percent,1992,0.026323243
United States of America,Unsafe water source,Rate,1992,0.037938792
United States of America,Air pollution,Rate,1992,39.50010395
United States of America,Lead exposure,Rate,1992,9.568586347
United States of America,Smoking,Rate,1992,197.5159392
United States of America,Alcohol use,Rate,1992,29.04795851
United States of America,Drug use,Rate,1992,10.76892648
United States of America,High systolic blood pressure,Rate,1992,192.6914979
United States of America,Dietary risks,Rate,1992,152.7650095
United States of America,Occupational risks,Rate,1992,22.04655606
India,Unsafe water source,Number,1992,950839.8238
India,Air pollution,Number,1992,1343393.321
India,Lead exposure,Number,1992,123824.7607
India,Smoking,Number,1992,673847.4938
India,Alcohol use,Number,1992,182437.3615
India,Drug use,Number,1992,32731.66549
India,High systolic blood pressure,Number,1992,684701.9375
India,Dietary risks,Number,1992,568131.4554
India,Occupational risks,Number,1992,189863.6197
India,Unsafe water source,Percent,1992,0.112544945
India,Air pollution,Percent,1992,0.15897797
India,Lead exposure,Percent,1992,0.0146557
India,Smoking,Percent,1992,0.079761621
India,Alcohol use,Percent,1992,0.021591812
India,Drug use,Percent,1992,0.003874218
India,High systolic blood pressure,Percent,1992,0.081046313
India,Dietary risks,Percent,1992,0.067246598
India,Occupational risks,Percent,1992,0.022475128
India,Unsafe water source,Rate,1992,107.0936452
India,Air pollution,Rate,1992,151.3071751
India,Lead exposure,Rate,1992,13.94645518
India,Smoking,Rate,1992,75.89583714
India,Alcohol use,Rate,1992,20.54802668
India,Drug use,Rate,1992,3.686586618
India,High systolic blood pressure,Rate,1992,77.11837948
India,Dietary risks,Rate,1992,63.98897793
India,Occupational risks,Rate,1992,21.38445048
United Kingdom,Unsafe water source,Number,1992,9.716436215
United Kingdom,Air pollution,Number,1992,39964.09963
United Kingdom,Lead exposure,Number,1992,4466.32527
United Kingdom,Smoking,Number,1992,176159.417
United Kingdom,Alcohol use,Number,1992,9743.174745
United Kingdom,Drug use,Number,1992,1898.343285
United Kingdom,High systolic blood pressure,Number,1992,179811.5133
United Kingdom,Dietary risks,Number,1992,134553.1562
United Kingdom,Occupational risks,Number,1992,22506.93691
United Kingdom,Unsafe water source,Percent,1992,1.54E-05
United Kingdom,Air pollution,Percent,1992,0.063246919
United Kingdom,Lead exposure,Percent,1992,0.007068649
United Kingdom,Smoking,Percent,1992,0.278788795
United Kingdom,Alcohol use,Percent,1992,0.015419246
United Kingdom,Drug use,Percent,1992,0.003004308
United Kingdom,High systolic blood pressure,Percent,1992,0.28457096
United Kingdom,Dietary risks,Percent,1992,0.212942641
United Kingdom,Occupational risks,Percent,1992,0.03561918
United Kingdom,Unsafe water source,Rate,1992,0.016821204
United Kingdom,Air pollution,Rate,1992,69.18630025
United Kingdom,Lead exposure,Rate,1992,7.732152707
United Kingdom,Smoking,Rate,1992,304.9691705
United Kingdom,Alcohol use,Rate,1992,16.86749406
United Kingdom,Drug use,Rate,1992,3.286433315
United Kingdom,High systolic blood pressure,Rate,1992,311.2917208
United Kingdom,Dietary risks,Rate,1992,232.9399423
United Kingdom,Occupational risks,Rate,1992,38.96426315
United States of America,Unsafe water source,Number,1993,110.0148232
United States of America,Air pollution,Number,1993,104374.8899
United States of America,Lead exposure,Number,1993,25178.24356
United States of America,Smoking,Number,1993,520781.7491
United States of America,Alcohol use,Number,1993,76506.95378
United States of America,Drug use,Number,1993,30122.57266
United States of America,High systolic blood pressure,Number,1993,510254.3594
United States of America,Dietary risks,Number,1993,403552.8133
United States of America,Occupational risks,Number,1993,59105.87102
United States of America,Unsafe water source,Percent,1993,4.92E-05
United States of America,Air pollution,Percent,1993,0.04664845
United States of America,Lead exposure,Percent,1993,0.011252925
United States of America,Smoking,Percent,1993,0.232752087
United States of America,Alcohol use,Percent,1993,0.034193081
United States of America,Drug use,Percent,1993,0.013462616
United States of America,High systolic blood pressure,Percent,1993,0.228047891
United States of America,Dietary risks,Percent,1993,0.180359366
United States of America,Occupational risks,Percent,1993,0.026416071
United States of America,Unsafe water source,Rate,1993,0.042001908
United States of America,Air pollution,Rate,1993,39.84867112
United States of America,Lead exposure,Rate,1993,9.612652504
United States of America,Smoking,Rate,1993,198.8261799
United States of America,Alcohol use,Rate,1993,29.20913681
United States of America,Drug use,Rate,1993,11.50031863
United States of America,High systolic blood pressure,Rate,1993,194.8069901
United States of America,Dietary risks,Rate,1993,154.0700388
United States of America,Occupational risks,Rate,1993,22.56568047
United Kingdom,Unsafe water source,Number,1993,11.0863393
United Kingdom,Air pollution,Number,1993,39507.93752
United Kingdom,Lead exposure,Number,1993,4453.586848
United Kingdom,Smoking,Number,1993,175996.515
United Kingdom,Alcohol use,Number,1993,10693.8848
United Kingdom,Drug use,Number,1993,2004.176252
